变更单 ID,变更类型,变更单地址,项目 ID,项目名称,应用ID,应用名称,软件版本,配置变量版本,配置模版版本,流水线 ID,审批人,执行人,变更单开始时间,变更单结束时间,变更实例数目,任务正式变更总时长（全量时长）,是否灰度,第一个实例到第二个实例执行间隔,在 10min 内开始执行实例数,在 10min 内开始执行实例比例,是否灰度单台,最后 10min 内完成执行实例数,最后 10min 内完成执行实例比例,批量策略是否合格,最大并发实例数,最大并发实例比例,是否有暂停/观察,暂停/观察点数目,暂停/观察时间大于 30min 点数目,第一个暂停/观察点时长,第一个暂停/观察点时长是否大于 30min,是否强制回滚验证,变更单是否存在回滚,回滚实例数,回滚时长,不合规信息
8848626,配置变更,http://zhiyan.woa.com/cicd/38/deploy/#/deploy/detail/8848626,38,相册平台_QQ相册,941,cloud_preupload,,"{""version_name"":""v_20240801155930"",""version_uuid"":""fd886cd9-7109-4e98-a6ea-0ec934badee1""}",v_20240821152324,0,null,danielpu,2024-08-22 11:16:03,2024-08-23 14:44:40,321,27h0m43s,true,2h38m18s,1,0.3115264797507788,true,10,3.115264797507788,true,1,0.3115264797507788,true,12,7,2h38m12s,true,true,false,0,0s,
8806642,版本发布,http://zhiyan.woa.com/cicd/38/deploy/#/deploy/detail/8806642,38,相册平台_QQ相册,16007,photo_recycle_center_for_cloud,2.3.2,,v_20240819160143,0,null,jinglunchen,2024-08-19 16:13:06,2024-08-20 11:32:13,102,18h46m5s,true,6m16s,3,2.941176470588235,false,13,12.745098039215685,true,4,3.9215686274509802,true,3,1,3m19s,false,true,false,0,0s,"变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8785180,配置变更,http://zhiyan.woa.com/cicd/437/deploy/#/deploy/detail/8785180,437,Yotta,1039,allocator,,"{""version_name"":""3.4.7"",""version_uuid"":""63a25cba-6330-4b62-bef2-cd8820aaecc3""}",3.4.7,0,,jackieyuan,2024-08-19 10:38:19,2024-08-19 14:59:24,30,3h55m20s,true,3h1m44s,1,3.3333333333333335,true,17,56.666666666666664,false,2,6.666666666666667,true,2,2,3h0m56s,true,true,false,0,0s,"变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8785179,配置变更,http://zhiyan.woa.com/cicd/437/deploy/#/deploy/detail/8785179,437,Yotta,1039,allocator,,"{""version_name"":""3.4.7"",""version_uuid"":""63a25cba-6330-4b62-bef2-cd8820aaecc3""}",3.4.7,0,,jackieyuan,2024-08-19 16:49:47,2024-08-20 14:25:34,29,21h35m39s,true,18h0m29s,1,3.4482758620689653,true,15,51.724137931034484,false,2,6.896551724137931,true,2,2,17h59m32s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8785178,配置变更,http://zhiyan.woa.com/cicd/437/deploy/#/deploy/detail/8785178,437,Yotta,1035,center,,"{""version_name"":""1.20.7"",""version_uuid"":""d9546c7c-ac01-47b1-be32-3b6ad63d8bd5""}",1.20.6,0,,jackieyuan,2024-08-19 14:59:27,2024-08-19 16:49:44,3,1h11m29s,true,1h10m23s,1,33.33333333333333,true,2,66.66666666666666,false,1,33.33333333333333,true,1,1,1h9m56s,true,true,false,0,0s,"变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8785177,配置变更,http://zhiyan.woa.com/cicd/437/deploy/#/deploy/detail/8785177,437,Yotta,1035,center,,"{""version_name"":""1.20.7"",""version_uuid"":""d9546c7c-ac01-47b1-be32-3b6ad63d8bd5""}",1.20.6,0,,v_yhyhma,2024-08-20 14:25:37,2024-08-20 16:38:22,3,1h9m48s,true,1h8m43s,1,33.33333333333333,true,2,66.66666666666666,false,1,33.33333333333333,true,1,1,1h8m8s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8785175,配置变更,http://zhiyan.woa.com/cicd/437/deploy/#/deploy/detail/8785175,437,Yotta,1035,center,,"{""version_name"":""1.20.7"",""version_uuid"":""d9546c7c-ac01-47b1-be32-3b6ad63d8bd5""}",1.20.6,0,,v_yhyhma,2024-08-20 14:26:24,2024-08-20 16:38:22,3,1h9m21s,true,1h7m58s,1,33.33333333333333,true,2,66.66666666666666,false,1,33.33333333333333,true,1,1,1h7m15s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8785174,配置变更,http://zhiyan.woa.com/cicd/437/deploy/#/deploy/detail/8785174,437,Yotta,1039,allocator,,"{""version_name"":""3.4.7"",""version_uuid"":""63a25cba-6330-4b62-bef2-cd8820aaecc3""}",3.4.7,0,,jackieyuan,2024-08-19 16:49:48,2024-08-20 14:26:21,23,21h36m24s,true,17h25m53s,1,4.3478260869565215,true,10,43.47826086956522,true,2,8.695652173913043,true,3,3,17h24m19s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8784587,版本发布,http://zhiyan.woa.com/cicd/437/deploy/#/deploy/detail/8784587,437,Yotta,1035,center,1.20.6,"{""version_name"":""1.20.8"",""version_uuid"":""ffaf28a8-689a-4896-b06d-7e1fa4021e27""}",1.20.6,0,,qisamliu,2024-08-19 10:15:01,2024-08-20 10:19:29,2,34m27s,true,32m44s,1,50,true,1,50,true,1,50,true,1,1,30m51s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8899072,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8899072,487,ckv-plus存储项目,119534,dts_checker,2.1.31#12,,,0,null,jessielli,2024-08-23 15:51:54,2024-08-23 16:08:28,100,16m30s,true,4m4s,56,56.00000000000001,false,78,78,false,11,11,true,1,0,2m53s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8897865,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8897865,487,ckv-plus存储项目,115522,tcpkiller,0.1.2#11,,,0,null,jessielli,2024-08-23 14:55:19,2024-08-23 14:59:14,271,3m51s,false,0s,271,100,false,271,100,false,23,8.487084870848708,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8897777,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8897777,487,ckv-plus存储项目,115522,tcpkiller,0.1.2#11,,,0,null,jessielli,2024-08-23 14:47:37,2024-08-23 14:50:16,1,6s,false,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,true,false,0,0s,"变更单全量耗时小于 30min! 
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8839643,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8839643,487,ckv-plus存储项目,3419,cache,1.1810.1.1.21#116,,,0,null,jessielli,2024-08-21 10:38:19,2024-08-21 10:42:37,72,4m14s,false,2m40s,72,100,false,72,100,false,71,98.61111111111111,true,1,0,1m27s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8829815,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8829815,487,ckv-plus存储项目,3419,cache,1.1810.1.1.21#116,,,0,null,jessielli,2024-08-20 16:26:17,2024-08-20 16:51:22,34,24m59s,true,11m6s,1,2.941176470588235,true,3,8.823529411764707,true,30,88.23529411764706,true,1,0,9m33s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单第一个暂停/观察点时长小于 30min! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8829357,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8829357,487,ckv-plus存储项目,3419,cache,1.1810.1.1.21#116,,,0,null,jessielli,2024-08-20 16:10:10,2024-08-20 16:19:04,27,6m51s,false,2m32s,27,100,false,27,100,false,24,88.88888888888889,true,1,0,1m30s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8828111,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8828111,487,ckv-plus存储项目,3419,cache,1.1810.1.1.21#116,,,0,null,jessielli,2024-08-20 15:42:22,2024-08-20 16:13:37,10,27m31s,true,2m29s,5,50,false,4,40,true,1,10,true,1,0,23s,false,true,false,0,0s,"变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8826304,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8826304,487,ckv-plus存储项目,4415,master,1.1810.1.1.32#135,,,0,null,jessielli,2024-08-20 14:56:16,2024-08-20 15:07:36,9,9m51s,false,1m13s,9,100,false,9,100,false,1,11.11111111111111,true,1,0,11s,false,true,false,0,0s,"变更单全量耗时小于 30min! 
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8826236,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8826236,487,ckv-plus存储项目,4382,oss,1.1810.51.42#107,,,0,null,jessielli,2024-08-20 14:52:57,2024-08-20 14:54:08,1,24s,false,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,true,false,0,0s,"变更单全量耗时小于 30min! 
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8804950,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8804950,487,ckv-plus存储项目,4415,master,1.1810.1.1.32#grey#134,,,0,null,jessielli,2024-08-19 15:25:49,2024-08-19 15:34:53,3,4m4s,false,1m56s,3,100,false,3,100,false,1,33.33333333333333,true,1,0,53s,false,true,false,0,0s,"变更单全量耗时小于 30min! 
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8804846,版本发布,http://zhiyan.woa.com/cicd/487/deploy/#/deploy/detail/8804846,487,ckv-plus存储项目,4382,oss,1.1810.51.42#grey#106,,,0,null,jessielli,2024-08-19 15:20:27,2024-08-19 15:23:22,1,24s,false,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,true,false,0,0s,"变更单全量耗时小于 30min! 
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8807063,版本发布,http://zhiyan.woa.com/cicd/518/deploy/#/deploy/detail/8807063,518,微信多人VoIP,100677,xudp,20240819153013,"{""version_name"":""v_20240625155931"",""version_uuid"":""e9520228-1929-4668-83d5-549c883ddc34""}",v_20240625155823,0,null,yoshihuang,2024-08-19 16:27:37,2024-08-19 17:13:29,70,40m17s,true,12m38s,1,1.4285714285714286,true,33,47.14285714285714,true,7,10,true,1,0,11m30s,false,true,false,0,0s,"变更单第一个暂停/观察点时长小于 30min! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8845692,配置变更,http://zhiyan.woa.com/cicd/519/deploy/#/deploy/detail/8845692,519,微信双人VoIP,92922,speed_analysis,,,v_20240821114611,0,null,merlinhuang,2024-08-21 14:47:48,2024-08-26 11:53:18,2,2m32s,false,2m25s,2,100,false,2,100,false,1,50,true,1,0,2m17s,false,true,false,0,0s,"变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8827956,版本发布,http://zhiyan.woa.com/cicd/519/deploy/#/deploy/detail/8827956,519,微信双人VoIP,81726,cloud_qos,20240808205717,,,0,null,louistian,2024-08-21 15:40:51,2024-08-22 14:25:46,5,19h23m41s,true,42m40s,1,20,true,2,40,true,1,20,true,2,2,42m18s,true,true,false,0,0s,"变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8851406,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851406,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-22 09:36:53,2024-08-22 09:53:06,4,15m52s,true,9m28s,2,50,false,3,75,false,1,25,true,3,0,7m24s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8851405,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851405,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-23 15:42:02,2024-08-26 10:17:01,16,9m53s,false,2m9s,16,100,false,16,100,false,5,31.25,true,3,0,20s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8851404,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851404,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-22 10:23:10,2024-08-22 10:34:54,4,8m45s,false,5m10s,4,100,false,4,100,false,1,25,true,3,0,2m21s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8851403,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851403,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-22 16:18:01,2024-08-22 17:23:46,17,49m8s,true,4m11s,3,17.647058823529413,false,5,29.411764705882355,true,1,5.88235294117647,true,6,0,2m22s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8851402,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851402,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-22 14:52:52,2024-08-22 15:17:58,7,23m25s,true,3m43s,5,71.42857142857143,false,4,57.14285714285714,false,2,28.57142857142857,true,3,0,44s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8851401,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851401,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-22 11:04:57,2024-08-22 14:22:49,16,3h16m49s,true,2m31s,4,25,false,5,31.25,true,1,6.25,true,5,1,28s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8851400,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851400,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-23 11:30:10,2024-08-23 14:41:59,22,3h9m28s,true,3m36s,5,22.727272727272727,false,5,22.727272727272727,true,1,4.545454545454546,true,6,1,1m32s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8851399,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8851399,544,腾讯会议,5936,relay_wemeet,,,,0,,yiliangliu,2024-08-22 18:23:49,2024-08-23 10:30:08,12,33m47s,true,3m16s,3,25,false,4,33.33333333333333,true,1,8.333333333333332,true,6,0,21s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8849839,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8849839,544,腾讯会议,2619,access_wemeet,,,,0,,yiliangliu,2024-08-21 17:36:10,2024-08-22 14:48:31,4,25m19s,true,3m12s,3,75,false,1,25,true,1,25,true,3,0,1m8s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8849837,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8849837,544,腾讯会议,2619,access_wemeet,,,,0,,yiliangliu,2024-08-22 17:34:03,2024-08-23 10:45:05,10,35m45s,true,2m32s,3,30,false,3,30,true,1,10,true,3,0,27s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8849836,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8849836,544,腾讯会议,2619,access_wemeet,,,,0,,yiliangliu,2024-08-22 15:48:34,2024-08-22 16:33:59,13,44m53s,true,5m43s,3,23.076923076923077,false,4,30.76923076923077,true,1,7.6923076923076925,true,3,0,3m36s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8849835,版本发布,http://zhiyan.woa.com/cicd/544/deploy/#/deploy/detail/8849835,544,腾讯会议,2619,access_wemeet,,,,0,,yiliangliu,2024-08-23 11:45:08,2024-08-26 10:03:21,21,67h56m21s,true,2m20s,5,23.809523809523807,false,1,4.761904761904762,true,1,4.761904761904762,true,5,1,14s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8808606,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8808606,550,云业务_图片云,5264,compress_upspeed,v8.5.13_6corex4_mixdeploy_20240819,,v_20240701200414,0,,cyanghuang,2024-08-20 15:38:33,2024-08-21 15:17:17,1,4m17s,false,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8808604,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8808604,550,云业务_图片云,5264,compress_upspeed,v8.5.13_6corex4_mixdeploy_20240819,,v_20240701200414,0,,cyanghuang,2024-08-20 15:38:33,2024-08-21 15:17:18,1,4m1s,false,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8808603,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8808603,550,云业务_图片云,5264,compress_upspeed,v8.5.13_6corex4_mixdeploy_20240819,,v_20240701200414,0,,cyanghuang,2024-08-22 11:21:38,2024-08-23 10:17:36,510,22h55m33s,true,0s,4,0.7843137254901961,false,10,1.9607843137254901,true,26,5.098039215686274,true,3,3,2h50m28s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8808602,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8808602,550,云业务_图片云,5264,compress_upspeed,v8.5.13_6corex4_mixdeploy_20240819,,v_20240701200414,0,,cyanghuang,2024-08-20 15:38:33,2024-08-21 16:57:23,18,6h26m36s,true,0s,5,27.77777777777778,false,3,16.666666666666664,true,5,27.77777777777778,true,3,3,4h43m2s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8808601,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8808601,550,云业务_图片云,5264,compress_upspeed,v8.5.13_6corex4_mixdeploy_20240819,,v_20240701200414,0,,cyanghuang,2024-08-20 15:38:35,2024-08-21 16:43:00,1,3m36s,false,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8808598,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8808598,550,云业务_图片云,5264,compress_upspeed,v8.5.13_6corex4_mixdeploy_20240819,,v_20240701200414,0,,cyanghuang,2024-08-20 15:38:33,2024-08-22 10:51:00,103,24h20m15s,true,0s,4,3.8834951456310676,false,11,10.679611650485436,true,9,8.737864077669903,true,3,3,4h42m58s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8808597,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8808597,550,云业务_图片云,5264,compress_upspeed,v8.5.13_6corex4_mixdeploy_20240819,,v_20240701200414,0,,cyanghuang,2024-08-20 15:38:33,2024-08-21 15:17:23,2,1h31m22s,true,1h27m48s,1,50,true,1,50,true,1,50,true,1,1,1h24m9s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8806456,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8806456,550,云业务_图片云,2278,cloud_img_http_cosv4,5.13.0_charge_fix,"{""version_name"":""v_20240708142646"",""version_uuid"":""9ce326f0-8ce3-4611-a99f-636f196d8dfc""}",v_20240517111846,0,,cyanghuang,2024-08-21 14:20:32,2024-08-21 14:34:35,3,13m59s,true,0s,3,100,false,3,100,false,3,100,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8806455,版本发布,http://zhiyan.woa.com/cicd/550/deploy/#/deploy/detail/8806455,550,云业务_图片云,2278,cloud_img_http_cosv4,5.13.0_charge_fix,"{""version_name"":""v_20240708142646"",""version_uuid"":""9ce326f0-8ce3-4611-a99f-636f196d8dfc""}",v_20240517111846,0,,cyanghuang,2024-08-20 16:39:52,2024-08-21 11:20:33,1,11m59s,true,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,true,false,0,0s,"变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
